delay,method,level,execute_horizon,mean_inference_s,mean_task_completion_time_s,returned_episode_lengths,returned_episode_returns,returned_episode_solved
3,vlash,worlds/l/h17_unicycle.json,5,0.687507677503163,2.9489584,88.46875,0.86376953,0.9008789
3,vlash,worlds/l/chain_lander.json,5,0.687507677503163,1.6354005,49.06201,0.9951172,0.9555664
4,vlash,worlds/l/mjc_walker.json,4,0.6716401104989927,5.6097007,168.29102,0.640625,0.6401367
4,vlash,worlds/l/h17_unicycle.json,4,0.6716401104989927,2.903304,87.09912,0.86865234,0.90527344
4,vlash,worlds/l/chain_lander.json,4,0.6716401104989927,1.6304038,48.91211,0.99365234,0.9355469
0,vlash,worlds/l/catcher_v3.json,1,0.7530087924504187,2.2920575,68.76172,0.76953125,0.8276367
0,vlash,worlds/l/trampoline.json,1,0.7530087924504187,5.9979496,179.93848,0.34570312,0.5058594
0,vlash,worlds/l/car_launch.json,1,0.7530087924504187,1.6909832,50.729492,0.97753906,0.9589844
0,vlash,worlds/l/catcher_v3.json,2,0.6968732117966283,2.2845216,68.535645,0.69384766,0.77734375
0,vlash,worlds/l/trampoline.json,2,0.6968732117966283,6.431739,192.95215,0.46435547,0.57470703
0,vlash,worlds/l/car_launch.json,2,0.6968732117966283,1.8046713,54.140137,0.96435547,0.9428711
0,vlash,worlds/l/catcher_v3.json,3,0.6955248715472407,2.2771974,68.31592,0.6245117,0.734375
0,vlash,worlds/l/trampoline.json,3,0.6955248715472407,5.634408,169.03223,0.27539062,0.45898438
0,vlash,worlds/l/car_launch.json,3,0.6955248715472407,2.0270183,60.810547,0.93115234,0.91064453
0,vlash,worlds/l/catcher_v3.json,4,0.6832233049499337,2.2773602,68.3208,0.53515625,0.6738281
0,vlash,worlds/l/trampoline.json,4,0.6832233049499337,5.900261,177.00781,0.30126953,0.48046875
0,vlash,worlds/l/car_launch.json,4,0.6832233049499337,2.0642579,61.927734,0.9145508,0.8959961
0,vlash,worlds/l/catcher_v3.json,5,0.6864848126017022,2.2897463,68.69238,0.62060547,0.72753906
0,vlash,worlds/l/trampoline.json,5,0.6864848126017022,5.8590174,175.77051,0.28466797,0.45996094
0,vlash,worlds/l/car_launch.json,5,0.6864848126017022,2.2375164,67.12549,0.89404297,0.8779297
0,vlash,worlds/l/catcher_v3.json,6,0.6786157149996143,2.2753582,68.26074,0.29003906,0.50097656
0,vlash,worlds/l/trampoline.json,6,0.6786157149996143,5.7099123,171.29736,0.24121094,0.43310547
0,vlash,worlds/l/car_launch.json,6,0.6786157149996143,2.7414064,82.24219,0.7871094,0.78564453
0,vlash,worlds/l/catcher_v3.json,7,0.6819609523459803,2.2860842,68.58252,0.18798828,0.44482422
0,vlash,worlds/l/trampoline.json,7,0.6819609523459803,5.829769,174.89307,0.24072266,0.43652344
0,vlash,worlds/l/car_launch.json,7,0.6819609523459803,2.4935222,74.805664,0.8022461,0.8154297
0,vlash,worlds/l/catcher_v3.json,8,0.6859801590966527,2.2628093,67.88428,0.045410156,0.35546875
0,vlash,worlds/l/trampoline.json,8,0.6859801590966527,5.37391,161.21729,0.16259766,0.38964844
0,vlash,worlds/l/car_launch.json,8,0.6859801590966527,2.508301,75.24902,0.7919922,0.8071289
1,vlash,worlds/l/catcher_v3.json,1,0.6895019443007186,2.259359,67.78076,0.8046875,0.85253906
1,vlash,worlds/l/trampoline.json,1,0.6895019443007186,5.948942,178.46826,0.37402344,0.54003906
1,vlash,worlds/l/car_launch.json,1,0.6895019443007186,1.6925457,50.776367,0.9819336,0.9589844
1,vlash,worlds/l/catcher_v3.json,2,0.7018654778017662,2.2651043,67.953125,0.7182617,0.7841797
1,vlash,worlds/l/trampoline.json,2,0.7018654778017662,5.697347,170.92041,0.3154297,0.48876953
1,vlash,worlds/l/car_launch.json,2,0.7018654778017662,1.8885744,56.657227,0.9526367,0.9370117
1,vlash,worlds/l/catcher_v3.json,3,0.6846114053041674,2.2641928,67.92578,0.65185547,0.7480469
1,vlash,worlds/l/trampoline.json,3,0.6846114053041674,6.0859866,182.57959,0.3642578,0.50927734
